,0,1
0,-1.1855927963981987,-0.12041782712576715
1,-9.169584792396199,0.9396607451201694
2,6.138069034517258,0.21462874298446002
3,0.5952976488244115,-0.8723581133038392
4,-7.208604302151075,0.46936849161623806
5,-2.946473236618309,-1.1404167255830753
6,5.567783891945972,-0.026846165996501747
7,2.116058029014507,1.0154707706457817
8,-3.3966983491745877,-0.6871872519085731
9,-2.9564782391195603,-1.0232113871654627
10,9.53976988494247,-0.944416521810536
11,-4.017008504252126,-0.47098715649400197
12,-9.449724862431216,1.045668343925641
13,5.2176088044022,0.7334366072110442
14,-8.629314657328663,0.8950475616941563
15,7.078539269634817,-0.6309141909459943
16,3.92696348174087,0.6045427411603899
17,-8.70935467733867,0.9623335441410811
18,-3.036518259129565,-0.5007314412572509
19,-0.09504752376188108,-0.6355979996060249
20,-0.2651325662831425,-0.2895165253065999
21,-4.437218609304653,-1.021296631269632
22,5.847923961980991,0.8108964137794243
23,-9.759879939969984,0.949572257599938
24,-2.976488244122061,-1.0883043753225052
25,3.246623311655828,1.3312109536380725
26,3.1965982991495743,1.9724017742160895
27,-4.007003501750876,-0.7231285967760143
28,2.146073036518258,1.6734914152909508
29,2.7363681840920453,0.2567111781273692
30,1.4757378689344662,-0.34384213762232585
31,-6.32816408204102,0.07746863099246051
32,8.589294647323662,-0.9465905193221734
33,-6.95847923961981,0.4599919696110373
34,5.797898949474737,0.21047765904712412
35,3.986993496748374,0.45432978957359216
36,1.8259129564782395,0.6211187657518267
37,3.4267133566783397,1.0481531483224193
38,-2.6463231615807903,-0.2842893862881821
39,2.4062031015507745,0.6393802753662214
40,1.3956978489244616,0.19514360363774091
41,0.395197598799399,0.4358909992127243
42,-5.99799899949975,-0.4512719732840739
43,9.06953476738369,-1.012097361619327
44,3.186593296648324,1.1443730883801657
45,2.2561280640320156,1.0270957222765278
46,-5.9679839919959985,0.186439850809178
47,1.5157578789394694,0.5642794483557017
48,-8.349174587293646,0.7591824779837835
49,-5.437718859429715,-0.6337070679670453
50,-5.817908954477239,-0.0855134075526964
51,0.12506253126563216,-0.10307459518162913
52,1.0555277638819405,0.11716468425682275
53,2.2261130565282645,0.04981131806184158
54,-5.417708854427214,-0.6231860108662564
55,1.7058529264632316,0.20599530927123266
56,-2.766383191595798,-1.2372167552432831
